,branch,PT,TY,LAB,V_plc,L2-NORM,U(1),U(2),U(3),U(4),U(5),lambda3
58,2,58,-33,2,0.00039365145409,3.3262935667,0.92241801829,0.094053319837,3.1447791641,0.56100292975,0.012880458643,0.61137047221
59,2,59,0,0,0.00038798030071,3.3261540956,0.9224020746,0.094056649067,3.1446424356,0.56096805971,0.012881563358,0.62104373986
60,2,60,0,0,0.00038230803317,3.32601259,0.92238589614,0.094060027143,3.1445037134,0.5609326787,0.012882684058,0.63071339699
61,2,61,0,0,0.0003766344618,3.3258690543,0.92236948333,0.094063453972,3.144363002,0.56089678774,0.012883820703,0.64037964898
62,2,62,0,0,0.00037095938612,3.3257234955,0.92235283685,0.094066929404,3.144220308,0.56086038841,0.012884973233,0.65004271982
63,2,63,0,0,0.00036528259479,3.3255759228,0.92233595767,0.094070453227,3.1440756407,0.56082348298,0.012886141569,0.65970285256
64,2,64,0,0,0.00035960386525,3.3254263485,0.92231884709,0.094074025162,3.1439290122,0.56078607439,0.012887325607,0.66936031
65,2,65,0,0,0.00035392296377,3.3252747878,0.92230150675,0.094077644859,3.1437804372,0.56074816633,0.012888525223,0.679015375
66,2,66,0,0,0.00034823964522,3.3251212587,0.92228393862,0.0940813119,3.1436299337,0.56070976322,0.012889740266,0.68866835102
67,2,67,0,0,0.00034255365329,3.3249657828,0.92226614506,0.094085025782,3.1434775226,0.56067087035,0.012890970562,0.69831956217
68,2,68,0,0,0.00033686472033,3.324808385,0.92224812881,0.094088785924,3.1433232285,0.56063149383,0.012892215907,0.70796935364
69,2,69,0,0,0.00033117256759,3.3246490936,0.92222989303,0.094092591661,3.1431670793,0.56059164067,0.01289347607,0.71761809172
70,2,70,0,0,0.00032547690537,3.324487941,0.92221144132,0.094096442234,3.1430091066,0.56055131884,0.012894750792,0.72726616383
71,2,71,0,0,0.00031977743346,3.3243249634,0.92219277772,0.094100336789,3.1428493459,0.5605105373,0.012896039779,0.73691397821
72,2,72,0,0,0.0003140738414,3.3241602011,0.92217390676,0.094104274376,3.142687837,0.56046930605,0.012897342706,0.74656196384
73,2,73,0,0,0.00030836580909,3.3239936988,0.92215483346,0.094108253938,3.1425246235,0.56042763618,0.012898659215,0.75621056982
74,2,74,0,0,0.00030265300737,3.3238255058,0.92213556336,0.094112274311,3.1423597539,0.5603855399,0.012899988911,0.76586026477
75,2,75,0,0,0.00029693509888,3.323655676,0.92211610254,0.094116334217,3.142193281,0.56034303061,0.012901331363,0.77551153594
76,2,76,0,0,0.00029121173884,3.3234842681,0.92209645766,0.094120432263,3.1420252624,0.56030012295,0.0129026861,0.78516488826
77,2,77,0,0,0.00028548257624,3.3233113463,0.92207663596,0.09412456693,3.141855761,0.56025683283,0.012904052611,0.794820843
78,2,78,0,0,0.00027974725497,3.3231369796,0.92205664528,0.094128736575,3.1416848446,0.5602131775,0.012905430345,0.80447993619
79,2,79,0,0,0.00027400541523,3.3229612427,0.9220364941,0.094132939424,3.1415125863,0.56016917553,0.012906818709,0.81414271691
80,2,80,0,0,0.00026825669513,3.3227842158,0.92201619153,0.094137173568,3.1413390648,0.56012484696,0.012908217063,0.82380974514
81,2,81,0,0,0.00026250073238,3.3226059849,0.92199574737,0.094141436959,3.1411643645,0.56008021323,0.012909624723,0.83348158951
82,2,82,0,0,0.00025673716622,3.322426642,0.92197517209,0.094145727406,3.1409885755,0.56003529731,0.012911040961,0.84315882465
83,2,83,0,0,0.00025096563958,3.322246285,0.92195447687,0.094150042575,3.1408117939,0.55999012365,0.012912464999,0.85284202814
84,2,84,0,0,0.00024518580136,3.322065018,0.92193367359,0.094154379983,3.1406341216,0.55994471827,0.012913896012,0.86253177737
85,2,85,0,0,0.00023939730894,3.3218829515,0.92191277487,0.094158736993,3.140455667,0.55989910879,0.012915333124,0.87222864595
86,2,86,0,0,0.00023359983086,3.321700202,0.92189179406,0.094163110819,3.1402765444,0.55985332437,0.012916775414,0.88193319986
87,2,87,0,0,0.00022779304962,3.3215168926,0.92187074524,0.094167498524,3.1400968743,0.55980739579,0.012918221908,0.89164599333
88,2,88,0,0,0.00022197666478,3.3213331527,0.92184964323,0.094171897014,3.1399167837,0.55976135544,0.012919671584,0.90136756438
89,2,89,0,0,0.00021615039606,3.321149118,0.9218285036,0.094176303042,3.1397364054,0.55971523731,0.012921123369,0.91109843025
90,2,90,0,0,0.00021031398663,3.3209649302,0.92180734262,0.094180713216,3.1395558786,0.55966907691,0.012922576144,0.92083908236
91,2,91,0,0,0.00020446720641,3.3207807376,0.9217861773,0.094185123989,3.1393753484,0.55962291137,0.012924028742,0.93058998159
92,2,92,0,0,0.0001986098556,3.320596694,0.92176502534,0.094189531674,3.1391949656,0.55957677928,0.012925479947,0.94035155276
93,2,93,0,0,0.00019274176795,3.320412959,0.9217439051,0.094193932448,3.1390148868,0.55953072065,0.012926928503,0.95012417963
94,2,94,0,0,0.00018686281432,3.320229698,0.92172283557,0.09419832235,3.1388352738,0.55948477694,0.012928373109,0.95990819965
95,2,95,0,0,0.00018097290584,3.320047081,0.92170183638,0.094202697298,3.1386562934,0.55943899083,0.012929812425,0.96970389877
96,2,96,0,0,0.00017507199713,3.3198652828,0.92168092765,0.094207053101,3.1384781169,0.55939340621,0.012931245076,0.97951150651
97,2,97,0,0,0.00016916008925,3.3196844826,0.92166013004,0.094211385459,3.1383009197,0.55934806804,0.012932669655,0.98933119127
98,2,98,0,0,0.00016323723244,3.319504863,0.92163946464,0.094215689985,3.1381248811,0.55930302221,0.012934084724,0.99916305594
99,2,99,0,0,0.00015730352829,3.3193266098,0.92161895288,0.094219962222,3.1379501828,0.55925831535,0.012935488827,1.009007134
100,2,100,0,0,0.00015135913192,3.319149911,0.9215986165,0.094224197647,3.1377770094,0.55921399476,0.012936880485,1.0188633862
101,2,101,0,0,0.00014540425333,3.3189749565,0.92157847744,0.094228391701,3.1376055466,0.55917010813,0.012938258211,1.028731698
102,2,102,0,0,0.00013943915824,3.3188019367,0.92155855771,0.094232539804,3.137435981,0.55912670334,0.01293962051,1.0386118773
103,2,103,0,0,0.0001334641687,3.3186310421,0.92153887938,0.094236637372,3.1372684996,0.55908382832,0.012940965889,1.0485036538
104,2,104,0,0,0.00012747966263,3.3184624622,0.9215194644,0.094240679845,3.1371032878,0.55904153075,0.012942292864,1.0584066783
105,2,105,0,0,0.00012148607294,3.3182963848,0.92150033453,0.094244662705,3.1369405296,0.55899985787,0.012943599965,1.0683205239
106,2,106,0,0,0.00011548388594,3.3181329949,0.92148151119,0.094248581498,3.1367804062,0.55895885623,0.012944885744,1.0782446878
107,2,107,0,0,0.00010947363897,3.3179724733,0.92146301541,0.094252431864,3.136623095,0.55891857141,0.012946148786,1.0881785937
108,2,108,0,0,0.00010345591745,3.3178149965,0.92144486767,0.094256209551,3.1364687686,0.55887904784,0.012947387711,1.0981215959
109,2,109,0,0,9.7431351224e-05,3.3176607351,0.92142708777,0.094259910447,3.1363175943,0.55884032851,0.012948601189,1.108072984
110,2,110,0,0,9.1400610178e-05,3.3175098529,0.92140969479,0.094263530598,3.1361697325,0.55880245471,0.012949787938,1.1180319889
111,2,111,0,0,8.5364399592e-05,3.3173625065,0.92139270693,0.094267066228,3.1360253366,0.55876546592,0.012950946738,1.127997789
112,2,112,0,0,7.9323454636e-05,3.3172188437,0.92137614144,0.094270513762,3.1358845515,0.55872939947,0.012952076436,1.1379695175
113,2,113,0,0,7.3278534752e-05,3.3170790036,0.92136001451,0.094273869846,3.1357475133,0.5586942904,0.01295317595,1.1479462706
114,2,114,0,0,6.723041764e-05,3.316943115,0.9213443412,0.094277131359,3.1356143482,0.5586601713,0.012954244275,1.1579271157
115,2,115,0,0,6.1179893068e-05,3.3168112968,0.92132913538,0.09428029543,3.1354851726,0.55862707215,0.012955280489,1.1679111001
116,2,116,0,0,5.5127756558e-05,3.3166836567,0.92131440967,0.094283359447,3.135360092,0.55859502022,0.012956283755,1.1778972596
117,2,117,0,0,4.9074803101e-05,3.316560291,0.92130017537,0.094286321075,3.1352392008,0.55856403989,0.012957253325,1.187884628
118,2,118,0,0,4.3021821095e-05,3.3164412847,0.92128644245,0.094289178253,3.1351225821,0.55853415265,0.012958188543,1.1978722449
119,2,119,0,0,3.6969586495e-05,3.316326711,0.92127321953,0.094291929202,3.1350103076,0.55850537706,0.012959088843,1.2078591648
120,2,120,0,0,3.0918857096e-05,3.316216631,0.92126051385,0.09429457243,3.1349024371,0.55847772869,0.012959953754,1.2178444645
121,2,121,0,0,2.4870367598e-05,3.3161110943,0.92124833131,0.094297106725,3.1347990193,0.55845122015,0.012960782896,1.2278272508
122,2,122,0,0,1.8824824814e-05,3.316010139,0.92123667643,0.094299531155,3.1347000913,0.55842586114,0.012961575979,1.2378066668
123,2,123,0,0,1.2782903457e-05,3.3159137914,0.92122555243,0.094301845066,3.1346056788,0.55840165847,0.012962332805,1.2477818984
124,2,124,0,0,6.7452427313e-06,3.3158220671,0.92121496126,0.094304048065,3.1345157971,0.55837861618,0.01296305326,1.2577521785
125,2,125,0,0,7.1244315627e-07,3.3157349708,0.9212049036,0.09430614002,3.1344304508,0.55835673562,0.012963737316,1.2677167924
