,branch,PT,TY,LAB,V_plc,L2-NORM,PAR(5),PAR(6),PAR(7),PAR(8),PAR(40),PAR(41),PAR(42),PAR(43),PAR(80)
2344,1,2344,0,0,0.11823621997,1.892495372,0.13775753052,1.8831189506,0.10212126789,0.077432940685,0.13775753052,1.8831189506,0.10212126789,0.077432940685,2.0
2345,1,2345,0,0,0.11828214956,1.8915043422,0.13778122206,1.8821230535,0.10205821347,0.077472213603,0.13778122206,1.8821230535,0.10205821347,0.077472213603,2.0
2346,1,2346,0,0,0.11832811236,1.8905133203,0.13780489042,1.8811271512,0.10199526599,0.077511503861,0.13780489042,1.8811271512,0.10199526599,0.077511503861,2.0
2347,1,2347,0,0,0.11837410839,1.8895223066,0.13782853559,1.8801312439,0.10193242536,0.077550811471,0.13782853559,1.8801312439,0.10193242536,0.077550811471,2.0
2348,1,2348,0,0,0.11842013769,1.8885313009,0.13785215754,1.8791353315,0.10186969148,0.077590136446,0.13785215754,1.8791353315,0.10186969148,0.077590136446,2.0
2349,1,2349,0,0,0.1184662003,1.8875403034,0.13787575623,1.878139414,0.10180706426,0.077629478801,0.13787575623,1.878139414,0.10180706426,0.077629478801,2.0
2350,1,2350,0,0,0.11851229624,1.886549314,0.13789933165,1.8771434916,0.10174454359,0.077668838548,0.13789933165,1.8771434916,0.10174454359,0.077668838548,2.0
2351,1,2351,0,0,0.11855842555,1.8855583328,0.13792288376,1.8761475641,0.10168212937,0.077708215701,0.13792288376,1.8761475641,0.10168212937,0.077708215701,2.0
2352,1,2352,0,0,0.11860458827,1.8845673598,0.13794641255,1.8751516317,0.10161982152,0.077747610274,0.13794641255,1.8751516317,0.10161982152,0.077747610274,2.0
2353,1,2353,0,0,0.11865078441,1.883576395,0.13796991798,1.8741556943,0.10155761993,0.077787022282,0.13796991798,1.8741556943,0.10155761993,0.077787022282,2.0
2354,1,2354,0,0,0.11869701403,1.8825854384,0.13799340003,1.873159752,0.10149552451,0.077826451737,0.13799340003,1.873159752,0.10149552451,0.077826451737,2.0
2355,1,2355,0,0,0.11874327714,1.8815944902,0.13801685867,1.8721638048,0.10143353515,0.077865898654,0.13801685867,1.8721638048,0.10143353515,0.077865898654,2.0
2356,1,2356,0,0,0.11878957379,1.8806035502,0.13804029389,1.8711678526,0.10137165177,0.077905363046,0.13804029389,1.8711678526,0.10137165177,0.077905363046,2.0
2357,1,2357,0,0,0.11883590401,1.8796126185,0.13806370564,1.8701718957,0.10130987425,0.077944844929,0.13806370564,1.8701718957,0.10130987425,0.077944844929,2.0
2358,1,2358,0,0,0.11888226782,1.8786216952,0.13808709391,1.8691759338,0.10124820251,0.077984344316,0.13808709391,1.8691759338,0.10124820251,0.077984344316,2.0
2359,1,2359,0,0,0.11892866527,1.8776307802,0.13811045867,1.8681799672,0.10118663645,0.078023861222,0.13811045867,1.8681799672,0.10118663645,0.078023861222,2.0
2360,1,2360,0,0,0.11897509639,1.8766398737,0.13813379989,1.8671839957,0.10112517597,0.078063395661,0.13813379989,1.8671839957,0.10112517597,0.078063395661,2.0
2361,1,2361,0,0,0.11902156121,1.8756489755,0.13815711756,1.8661880194,0.10106382096,0.078102947647,0.13815711756,1.8661880194,0.10106382096,0.078102947647,2.0
2362,1,2362,0,0,0.11906805976,1.8746580858,0.13818041164,1.8651920384,0.10100257134,0.078142517195,0.13818041164,1.8651920384,0.10100257134,0.078142517195,2.0
2363,1,2363,0,0,0.11911459208,1.8736672046,0.13820368211,1.8641960526,0.100941427,0.078182104321,0.13820368211,1.8641960526,0.100941427,0.078182104321,2.0
2364,1,2364,0,0,0.11916115821,1.8726763318,0.13822692894,1.8632000621,0.10088038784,0.078221709038,0.13822692894,1.8632000621,0.10088038784,0.078221709038,2.0
2365,1,2365,0,0,0.11920775817,1.8716854676,0.13825015212,1.8622040669,0.10081945377,0.078261331362,0.13825015212,1.8622040669,0.10081945377,0.078261331362,2.0
2366,1,2366,0,0,0.119254392,1.8706946119,0.13827335161,1.861208067,0.10075862468,0.078300971307,0.13827335161,1.861208067,0.10075862468,0.078300971307,2.0
2367,1,2367,0,0,0.11930105974,1.8697037648,0.13829652739,1.8602120625,0.10069790048,0.078340628889,0.13829652739,1.8602120625,0.10069790048,0.078340628889,2.0
2368,1,2368,0,0,0.11934776141,1.8687129263,0.13831967944,1.8592160533,0.10063728107,0.078380304123,0.13831967944,1.8592160533,0.10063728107,0.078380304123,2.0
2369,1,2369,0,0,0.11939449706,1.8677220964,0.13834280773,1.8582200395,0.10057676635,0.078419997024,0.13834280773,1.8582200395,0.10057676635,0.078419997024,2.0
2370,1,2370,0,0,0.11944126672,1.8667312752,0.13836591224,1.8572240211,0.10051635622,0.078459707607,0.13836591224,1.8572240211,0.10051635622,0.078459707607,2.0
2371,1,2371,0,0,0.11948807042,1.8657404626,0.13838899295,1.8562279981,0.10045605058,0.078499435888,0.13838899295,1.8562279981,0.10045605058,0.078499435888,2.0
2372,1,2372,0,0,0.1195349082,1.8647496588,0.13841204982,1.8552319706,0.10039584933,0.078539181882,0.13841204982,1.8552319706,0.10039584933,0.078539181882,2.0
2373,1,2373,0,0,0.11958178009,1.8637588636,0.13843508284,1.8542359385,0.10033575237,0.078578945605,0.13843508284,1.8542359385,0.10033575237,0.078578945605,2.0
2374,1,2374,0,0,0.11962868613,1.8627680772,0.13845809198,1.8532399019,0.1002757596,0.078618727072,0.13845809198,1.8532399019,0.1002757596,0.078618727072,2.0
2375,1,2375,0,0,0.11967562635,1.8617772996,0.13848107721,1.8522438608,0.10021587093,0.078658526301,0.13848107721,1.8522438608,0.10021587093,0.078658526301,2.0
2376,1,2376,0,0,0.11972260079,1.8607865307,0.13850403852,1.8512478152,0.10015608624,0.078698343305,0.13850403852,1.8512478152,0.10015608624,0.078698343305,2.0
2377,1,2377,0,0,0.11976960948,1.8597957707,0.13852697589,1.8502517652,0.10009640545,0.078738178102,0.13852697589,1.8502517652,0.10009640545,0.078738178102,2.0
2378,1,2378,0,0,0.11981665246,1.8588050196,0.13854988928,1.8492557107,0.10003682845,0.078778030707,0.13854988928,1.8492557107,0.10003682845,0.078778030707,2.0
2379,1,2379,0,0,0.11986372976,1.8578142773,0.13857277867,1.8482596519,0.099977355143,0.078817901136,0.13857277867,1.8482596519,0.099977355143,0.078817901136,2.0
2380,1,2380,0,0,0.11991084143,1.8568235439,0.13859564404,1.8472635886,0.099917985427,0.078857789407,0.13859564404,1.8472635886,0.099917985427,0.078857789407,2.0
2381,1,2381,0,0,0.11995798748,1.8558328194,0.13861848537,1.846267521,0.099858719202,0.078897695534,0.13861848537,1.846267521,0.099858719202,0.078897695534,2.0
2382,1,2382,0,0,0.12000516797,1.8548421039,0.13864130264,1.845271449,0.099799556368,0.078937619536,0.13864130264,1.845271449,0.099799556368,0.078937619536,2.0
2383,1,2383,0,0,0.12005238292,1.8538513974,0.13866409582,1.8442753727,0.099740496825,0.078977561427,0.13866409582,1.8442753727,0.099740496825,0.078977561427,2.0
2384,1,2384,0,0,0.12009963237,1.8528606999,0.13868686489,1.843279292,0.099681540471,0.079017521226,0.13868686489,1.843279292,0.099681540471,0.079017521226,2.0
2385,1,2385,0,0,0.12014691637,1.8518700114,0.13870960982,1.8422832071,0.099622687206,0.079057498948,0.13870960982,1.8422832071,0.099622687206,0.079057498948,2.0
2386,1,2386,0,0,0.12019423493,1.8508793319,0.13873233059,1.8412871179,0.099563936929,0.07909749461,0.13873233059,1.8412871179,0.099563936929,0.07909749461,2.0
2387,1,2387,0,0,0.12024158811,1.8498886616,0.13875502719,1.8402910245,0.09950528954,0.07913750823,0.13875502719,1.8402910245,0.09950528954,0.07913750823,2.0
2388,1,2388,0,0,0.12028897593,1.8488980003,0.13877769959,1.8392949268,0.099446744937,0.079177539825,0.13877769959,1.8392949268,0.099446744937,0.079177539825,2.0
2389,1,2389,0,0,0.12033639844,1.8479073482,0.13880034776,1.8382988249,0.099388303019,0.079217589411,0.13880034776,1.8382988249,0.099388303019,0.079217589411,2.0
2390,1,2390,0,0,0.12038385566,1.8469167053,0.13882297169,1.8373027189,0.099329963685,0.079257657006,0.13882297169,1.8373027189,0.099329963685,0.079257657006,2.0
2391,1,2391,0,0,0.12043134765,1.8459260715,0.13884557135,1.8363066087,0.099271726835,0.079297742627,0.13884557135,1.8363066087,0.099271726835,0.079297742627,2.0
2392,1,2392,0,0,0.12047887442,1.844935447,0.13886814672,1.8353104943,0.099213592366,0.079337846292,0.13886814672,1.8353104943,0.099213592366,0.079337846292,2.0
2393,1,2393,0,0,0.12052643603,1.8439448316,0.13889069777,1.8343143758,0.099155560177,0.079377968018,0.13889069777,1.8343143758,0.099155560177,0.079377968018,2.0
2394,1,2394,0,0,0.1205740325,1.8429542256,0.1389132245,1.8333182532,0.099097630167,0.079418107823,0.1389132245,1.8333182532,0.099097630167,0.079418107823,2.0
2395,1,2395,0,0,0.12062166387,1.8419636288,0.13893572687,1.8323221265,0.099039802235,0.079458265725,0.13893572687,1.8323221265,0.099039802235,0.079458265725,2.0
2396,1,2396,0,0,0.12066933019,1.8409730414,0.13895820486,1.8313259958,0.098982076278,0.079498441741,0.13895820486,1.8313259958,0.098982076278,0.079498441741,2.0
2397,1,2397,0,0,0.12071703149,1.8399824633,0.13898065845,1.830329861,0.098924452194,0.079538635889,0.13898065845,1.830329861,0.098924452194,0.079538635889,2.0
2398,1,2398,0,0,0.1207647678,1.8389918946,0.13900308763,1.8293337222,0.098866929883,0.079578848189,0.13900308763,1.8293337222,0.098866929883,0.079578848189,2.0
2399,1,2399,0,0,0.12081253917,1.8380013353,0.13902549237,1.8283375794,0.098809509242,0.079619078656,0.13902549237,1.8283375794,0.098809509242,0.079619078656,2.0
2400,1,2400,4,14,0.12086034562,1.8370107854,0.13904787264,1.8273414326,0.098752190169,0.079659327311,0.13904787264,1.8273414326,0.098752190169,0.079659327311,2.0
2401,1,2401,0,0,0.12090818721,1.8360202449,0.13907022843,1.8263452818,0.098694972562,0.079699594171,0.13907022843,1.8263452818,0.098694972562,0.079699594171,2.0
2402,1,2402,0,0,0.12095606396,1.8350297139,0.13909255972,1.8253491271,0.098637856319,0.079739879255,0.13909255972,1.8253491271,0.098637856319,0.079739879255,2.0
2403,1,2403,0,0,0.12100397592,1.8340391925,0.13911486649,1.8243529685,0.098580841338,0.079780182581,0.13911486649,1.8243529685,0.098580841338,0.079780182581,2.0
2404,1,2404,0,0,0.12105192312,1.8330486806,0.13913714871,1.823356806,0.098523927517,0.079820504168,0.13913714871,1.823356806,0.098523927517,0.079820504168,2.0
2405,1,2405,0,0,0.1210999056,1.8320581782,0.13915940636,1.8223606396,0.098467114752,0.079860844034,0.13915940636,1.8223606396,0.098467114752,0.079860844034,2.0
2406,1,2406,0,0,0.1211479234,1.8310676854,0.13918163943,1.8213644693,0.098410402943,0.0799012022,0.13918163943,1.8213644693,0.098410402943,0.0799012022,2.0
2407,1,2407,0,0,0.12119597656,1.8300772022,0.13920384789,1.8203682953,0.098353791985,0.079941578683,0.13920384789,1.8203682953,0.098353791985,0.079941578683,2.0
2408,1,2408,0,0,0.12124406512,1.8290867287,0.13922603173,1.8193721173,0.098297281778,0.079981973503,0.13922603173,1.8193721173,0.098297281778,0.079981973503,2.0
2409,1,2409,0,0,0.12129218911,1.8280962648,0.13924819092,1.8183759356,0.098240872217,0.080022386679,0.13924819092,1.8183759356,0.098240872217,0.080022386679,2.0
2410,1,2410,0,0,0.12134034858,1.8271058106,0.13927032545,1.8173797502,0.0981845632,0.08006281823,0.13927032545,1.8173797502,0.0981845632,0.08006281823,2.0
2411,1,2411,0,0,0.12138854355,1.8261153661,0.13929243528,1.8163835609,0.098128354625,0.080103268176,0.13929243528,1.8163835609,0.098128354625,0.080103268176,2.0
2412,1,2412,0,0,0.12143677408,1.8251249314,0.13931452042,1.8153873679,0.098072246389,0.080143736536,0.13931452042,1.8153873679,0.098072246389,0.080143736536,2.0
2413,1,2413,0,0,0.12148504021,1.8241345065,0.13933658082,1.8143911713,0.098016238388,0.08018422333,0.13933658082,1.8143911713,0.098016238388,0.08018422333,2.0
2414,1,2414,0,0,0.12153334196,1.8231440913,0.13935861649,1.8133949709,0.097960330519,0.080224728578,0.13935861649,1.8133949709,0.097960330519,0.080224728578,2.0
2415,1,2415,0,0,0.12158167938,1.822153686,0.13938062739,1.8123987668,0.097904522681,0.080265252299,0.13938062739,1.8123987668,0.097904522681,0.080265252299,2.0
2416,1,2416,0,0,0.12163005251,1.8211632906,0.1394026135,1.8114025591,0.097848814768,0.080305794514,0.1394026135,1.8114025591,0.097848814768,0.080305794514,2.0
2417,1,2417,0,0,0.12167846139,1.820172905,0.13942457481,1.8104063478,0.097793206679,0.080346355242,0.13942457481,1.8104063478,0.097793206679,0.080346355242,2.0
2418,1,2418,0,0,0.12172690606,1.8191825293,0.1394465113,1.8094101328,0.09773769831,0.080386934503,0.1394465113,1.8094101328,0.09773769831,0.080386934503,2.0
2419,1,2419,0,0,0.12177538656,1.8181921636,0.13946842295,1.8084139142,0.097682289557,0.080427532319,0.13946842295,1.8084139142,0.097682289557,0.080427532319,2.0
2420,1,2420,0,0,0.12182390292,1.8172018079,0.13949030973,1.8074176921,0.097626980317,0.080468148709,0.13949030973,1.8074176921,0.097626980317,0.080468148709,2.0
2421,1,2421,0,0,0.1218724552,1.8162114621,0.13951217164,1.8064214664,0.097571770487,0.080508783694,0.13951217164,1.8064214664,0.097571770487,0.080508783694,2.0
2422,1,2422,0,0,0.12192104342,1.8152211264,0.13953400865,1.8054252372,0.097516659963,0.080549437295,0.13953400865,1.8054252372,0.097516659963,0.080549437295,2.0
2423,1,2423,0,0,0.12196966764,1.8142308007,0.13955582075,1.8044290045,0.097461648641,0.080590109532,0.13955582075,1.8044290045,0.097461648641,0.080590109532,2.0
2424,1,2424,0,0,0.12201832788,1.813240485,0.13957760791,1.8034327683,0.097406736418,0.080630800426,0.13957760791,1.8034327683,0.097406736418,0.080630800426,2.0
2425,1,2425,0,0,0.1220670242,1.8122501795,0.13959937012,1.8024365286,0.09735192319,0.080671509998,0.13959937012,1.8024365286,0.09735192319,0.080671509998,2.0
2426,1,2426,0,0,0.12211575662,1.8112598841,0.13962110735,1.8014402854,0.097297208853,0.08071223827,0.13962110735,1.8014402854,0.097297208853,0.08071223827,2.0
2427,1,2427,0,0,0.1221645252,1.8102695989,0.1396428196,1.8004440389,0.097242593303,0.080752985261,0.1396428196,1.8004440389,0.097242593303,0.080752985261,2.0
2428,1,2428,0,0,0.12221332997,1.8092793239,0.13966450684,1.7994477889,0.097188076437,0.080793750995,0.13966450684,1.7994477889,0.097188076437,0.080793750995,2.0
2429,1,2429,0,0,0.12226217098,1.8082890591,0.13968616905,1.7984515355,0.09713365815,0.080834535491,0.13968616905,1.7984515355,0.09713365815,0.080834535491,2.0
2430,1,2430,0,0,0.12231104826,1.8072988045,0.13970780623,1.7974552788,0.097079338338,0.080875338772,0.13970780623,1.7974552788,0.097079338338,0.080875338772,2.0
2431,1,2431,0,0,0.12235996186,1.8063085602,0.13972941834,1.7964590187,0.097025116898,0.08091616086,0.13972941834,1.7964590187,0.097025116898,0.08091616086,2.0
2432,1,2432,0,0,0.12240891181,1.8053183262,0.13975100537,1.7954627553,0.096970993724,0.080957001775,0.13975100537,1.7954627553,0.096970993724,0.080957001775,2.0
2433,1,2433,0,0,0.12245789817,1.8043281025,0.13977256731,1.7944664885,0.096916968713,0.08099786154,0.13977256731,1.7944664885,0.096916968713,0.08099786154,2.0
2434,1,2434,0,0,0.12250692097,1.8033378892,0.13979410413,1.7934702185,0.096863041761,0.081038740178,0.13979410413,1.7934702185,0.096863041761,0.081038740178,2.0
2435,1,2435,0,0,0.12255598025,1.8023476862,0.13981561583,1.7924739452,0.096809212763,0.081079637709,0.13981561583,1.7924739452,0.096809212763,0.081079637709,2.0
2436,1,2436,0,0,0.12260507606,1.8013574937,0.13983710237,1.7914776687,0.096755481614,0.081120554157,0.13983710237,1.7914776687,0.096755481614,0.081120554157,2.0
2437,1,2437,0,0,0.12265420844,1.8003673116,0.13985856376,1.7904813889,0.096701848211,0.081161489543,0.13985856376,1.7904813889,0.096701848211,0.081161489543,2.0
2438,1,2438,0,0,0.12270337743,1.79937714,0.13987999996,1.789485106,0.096648312448,0.08120244389,0.13987999996,1.789485106,0.096648312448,0.08120244389,2.0
2439,1,2439,0,0,0.12275258307,1.7983869789,0.13990141096,1.7884888198,0.096594874222,0.081243417221,0.13990141096,1.7884888198,0.096594874222,0.081243417221,2.0
2440,1,2440,0,0,0.12280182541,1.7973968283,0.13992279675,1.7874925305,0.096541533427,0.081284409559,0.13992279675,1.7874925305,0.096541533427,0.081284409559,2.0
2441,1,2441,0,0,0.12285110448,1.7964066883,0.13994415731,1.786496238,0.096488289959,0.081325420925,0.13994415731,1.786496238,0.096488289959,0.081325420925,2.0
2442,1,2442,0,0,0.12290042034,1.7954165588,0.13996549261,1.7854999424,0.096435143713,0.081366451344,0.13996549261,1.7854999424,0.096435143713,0.081366451344,2.0
2443,1,2443,0,0,0.12294977302,1.79442644,0.13998680266,1.7845036437,0.096382094584,0.081407500838,0.13998680266,1.7845036437,0.096382094584,0.081407500838,2.0
2444,1,2444,0,0,0.12299916256,1.7934363318,0.14000808742,1.7835073419,0.096329142468,0.08144856943,0.14000808742,1.7835073419,0.096329142468,0.08144856943,2.0
2445,1,2445,0,0,0.12304858902,1.7924462343,0.14002934689,1.782511037,0.096276287259,0.081489657144,0.14002934689,1.782511037,0.096276287259,0.081489657144,2.0
2446,1,2446,0,0,0.12309805243,1.7914561474,0.14005058105,1.7815147291,0.096223528853,0.081530764003,0.14005058105,1.7815147291,0.096223528853,0.081530764003,2.0
2447,1,2447,0,0,0.12314755284,1.7904660713,0.14007178988,1.7805184182,0.096170867145,0.081571890031,0.14007178988,1.7805184182,0.096170867145,0.081571890031,2.0
2448,1,2448,0,0,0.12319709029,1.789476006,0.14009297336,1.7795221042,0.096118302029,0.081613035251,0.14009297336,1.7795221042,0.096118302029,0.081613035251,2.0
2449,1,2449,0,0,0.12324666483,1.7884859514,0.14011413148,1.7785257873,0.096065833401,0.081654199687,0.14011413148,1.7785257873,0.096065833401,0.081654199687,2.0
2450,1,2450,0,0,0.12329627649,1.7874959077,0.14013526423,1.7775294674,0.096013461155,0.081695383364,0.14013526423,1.7775294674,0.096013461155,0.081695383364,2.0
2451,1,2451,0,0,0.12334592533,1.7865058748,0.14015637159,1.7765331445,0.095961185186,0.081736586304,0.14015637159,1.7765331445,0.095961185186,0.081736586304,2.0
2452,1,2452,0,0,0.12339561138,1.7855158528,0.14017745354,1.7755368188,0.095909005389,0.081777808533,0.14017745354,1.7755368188,0.095909005389,0.081777808533,2.0
2453,1,2453,0,0,0.1234453347,1.7845258417,0.14019851006,1.7745404901,0.095856921659,0.081819050074,0.14019851006,1.7745404901,0.095856921659,0.081819050074,2.0
2454,1,2454,0,0,0.12349509532,1.7835358415,0.14021954116,1.7735441585,0.09580493389,0.081860310952,0.14021954116,1.7735441585,0.09580493389,0.081860310952,2.0
2455,1,2455,0,0,0.12354489329,1.7825458522,0.1402405468,1.7725478241,0.095753041977,0.081901591192,0.1402405468,1.7725478241,0.095753041977,0.081901591192,2.0
2456,1,2456,0,0,0.12359472866,1.781555874,0.14026152697,1.7715514868,0.095701245815,0.081942890817,0.14026152697,1.7715514868,0.095701245815,0.081942890817,2.0
2457,1,2457,0,0,0.12364460146,1.7805659068,0.14028248166,1.7705551467,0.095649545298,0.081984209854,0.14028248166,1.7705551467,0.095649545298,0.081984209854,2.0
2458,1,2458,0,0,0.12369451176,1.7795759506,0.14030341086,1.7695588038,0.095597940321,0.082025548326,0.14030341086,1.7695588038,0.095597940321,0.082025548326,2.0
2459,1,2459,0,0,0.12374445958,1.7785860055,0.14032431455,1.7685624581,0.095546430777,0.082066906259,0.14032431455,1.7685624581,0.095546430777,0.082066906259,2.0
2460,1,2460,0,0,0.12379444498,1.7775960715,0.14034519271,1.7675661097,0.095495016562,0.082108283679,0.14034519271,1.7675661097,0.095495016562,0.082108283679,2.0
2461,1,2461,0,0,0.123844468,1.7766061487,0.14036604533,1.7665697584,0.09544369757,0.082149680609,0.14036604533,1.7665697584,0.09544369757,0.082149680609,2.0
2462,1,2462,0,0,0.12389452869,1.775616237,0.1403868724,1.7655734045,0.095392473695,0.082191097077,0.1403868724,1.7655734045,0.095392473695,0.082191097077,2.0
2463,1,2463,0,0,0.12394462709,1.7746263365,0.1404076739,1.7645770479,0.095341344831,0.082232533106,0.1404076739,1.7645770479,0.095341344831,0.082232533106,2.0
2464,1,2464,0,0,0.12399476326,1.7736364473,0.14042844981,1.7635806886,0.095290310874,0.082273988724,0.14042844981,1.7635806886,0.095290310874,0.082273988724,2.0
2465,1,2465,0,0,0.12404493722,1.7726465693,0.14044920014,1.7625843266,0.095239371716,0.082315463955,0.14044920014,1.7625843266,0.095239371716,0.082315463955,2.0
2466,1,2466,0,0,0.12409514904,1.7716567026,0.14046992485,1.761587962,0.095188527252,0.082356958826,0.14046992485,1.761587962,0.095188527252,0.082356958826,2.0
2467,1,2467,0,0,0.12414539876,1.7706668472,0.14049062394,1.7605915947,0.095137777376,0.082398473363,0.14049062394,1.7605915947,0.095137777376,0.082398473363,2.0
2468,1,2468,0,0,0.12419568642,1.7696770032,0.14051129739,1.7595952248,0.095087121983,0.082440007592,0.14051129739,1.7595952248,0.095087121983,0.082440007592,2.0
2469,1,2469,0,0,0.12424601207,1.7686871705,0.1405319452,1.7585988524,0.095036560966,0.082481561539,0.1405319452,1.7585988524,0.095036560966,0.082481561539,2.0
2470,1,2470,0,0,0.12429637576,1.7676973493,0.14055256734,1.7576024774,0.094986094219,0.08252313523,0.14055256734,1.7576024774,0.094986094219,0.08252313523,2.0
2471,1,2471,0,0,0.12434677753,1.7667075395,0.1405731638,1.7566060998,0.094935721636,0.082564728693,0.1405731638,1.7566060998,0.094935721636,0.082564728693,2.0
2472,1,2472,0,0,0.12439721744,1.7657177411,0.14059373457,1.7556097197,0.094885443112,0.082606341954,0.14059373457,1.7556097197,0.094885443112,0.082606341954,2.0
2473,1,2473,0,0,0.12444769553,1.7647279543,0.14061427964,1.7546133372,0.094835258541,0.08264797504,0.14061427964,1.7546133372,0.094835258541,0.08264797504,2.0
2474,1,2474,0,0,0.12449821184,1.763738179,0.14063479899,1.7536169521,0.094785167815,0.082689627978,0.14063479899,1.7536169521,0.094785167815,0.082689627978,2.0
2475,1,2475,0,0,0.12454876643,1.7627484152,0.14065529262,1.7526205645,0.094735170829,0.082731300795,0.14065529262,1.7526205645,0.094735170829,0.082731300795,2.0
2476,1,2476,0,0,0.12459935934,1.7617586631,0.1406757605,1.7516241746,0.094685267477,0.082772993518,0.1406757605,1.7516241746,0.094685267477,0.082772993518,2.0
2477,1,2477,0,0,0.12464999062,1.7607689225,0.14069620263,1.7506277822,0.094635457652,0.082814706174,0.14069620263,1.7506277822,0.094635457652,0.082814706174,2.0
2478,1,2478,0,0,0.12470066032,1.7597791936,0.140716619,1.7496313873,0.094585741249,0.082856438792,0.140716619,1.7496313873,0.094585741249,0.082856438792,2.0
2479,1,2479,0,0,0.12475136848,1.7587894764,0.14073700958,1.7486349902,0.094536118161,0.082898191398,0.14073700958,1.7486349902,0.094536118161,0.082898191398,2.0
2480,1,2480,0,0,0.12480211516,1.757799771,0.14075737438,1.7476385906,0.094486588281,0.082939964021,0.14075737438,1.7476385906,0.094486588281,0.082939964021,2.0
2481,1,2481,0,0,0.1248529004,1.7568100772,0.14077771337,1.7466421887,0.094437151504,0.082981756689,0.14077771337,1.7466421887,0.094437151504,0.082981756689,2.0
2482,1,2482,0,0,0.12490372426,1.7558203952,0.14079802655,1.7456457844,0.094387807722,0.083023569429,0.14079802655,1.7456457844,0.094387807722,0.083023569429,2.0
2483,1,2483,0,0,0.12495458678,1.7548307251,0.1408183139,1.7446493779,0.09433855683,0.08306540227,0.1408183139,1.7446493779,0.09433855683,0.08306540227,2.0
2484,1,2484,0,0,0.12500548801,1.7538410668,0.14083857541,1.7436529691,0.094289398721,0.08310725524,0.14083857541,1.7436529691,0.094289398721,0.08310725524,2.0
2485,1,2485,0,0,0.12505642799,1.7528514203,0.14085881107,1.742656558,0.094240333289,0.083149128367,0.14085881107,1.742656558,0.094240333289,0.083149128367,2.0
2486,1,2486,0,0,0.12510740679,1.7518617858,0.14087902087,1.7416601447,0.094191360427,0.08319102168,0.14087902087,1.7416601447,0.094191360427,0.08319102168,2.0
2487,1,2487,0,0,0.12515842444,1.7508721632,0.1408992048,1.7406637291,0.094142480028,0.083232935209,0.1408992048,1.7406637291,0.094142480028,0.083232935209,2.0
2488,1,2488,0,0,0.125209481,1.7498825525,0.14091936284,1.7396673113,0.094093691987,0.083274868981,0.14091936284,1.7396673113,0.094093691987,0.083274868981,2.0
2489,1,2489,0,0,0.12526057652,1.7488929539,0.14093949498,1.7386708914,0.094044996196,0.083316823026,0.14093949498,1.7386708914,0.094044996196,0.083316823026,2.0
2490,1,2490,0,0,0.12531171105,1.7479033672,0.14095960122,1.7376744693,0.093996392549,0.083358797372,0.14095960122,1.7376744693,0.093996392549,0.083358797372,2.0
2491,1,2491,0,0,0.12536288463,1.7469137927,0.14097968154,1.736678045,0.093947880939,0.08340079205,0.14097968154,1.736678045,0.093947880939,0.08340079205,2.0
2492,1,2492,0,0,0.12541409733,1.7459242302,0.14099973593,1.7356816186,0.09389946126,0.083442807089,0.14099973593,1.7356816186,0.09389946126,0.083442807089,2.0
2493,1,2493,0,0,0.12546534918,1.7449346798,0.14101976439,1.7346851901,0.093851133404,0.083484842518,0.14101976439,1.7346851901,0.093851133404,0.083484842518,2.0
2494,1,2494,0,0,0.12551664024,1.7439451416,0.14103976689,1.7336887595,0.093802897266,0.083526898367,0.14103976689,1.7336887595,0.093802897266,0.083526898367,2.0
2495,1,2495,0,0,0.12556797056,1.7429556156,0.14105974343,1.7326923269,0.093754752738,0.083568974666,0.14105974343,1.7326923269,0.093754752738,0.083568974666,2.0
2496,1,2496,0,0,0.12561934019,1.7419661018,0.141079694,1.7316958922,0.093706699715,0.083611071444,0.141079694,1.7316958922,0.093706699715,0.083611071444,2.0
2497,1,2497,0,0,0.12567074919,1.7409766003,0.14109961859,1.7306994555,0.093658738088,0.083653188733,0.14109961859,1.7306994555,0.093658738088,0.083653188733,2.0
2498,1,2498,0,0,0.1257221976,1.739987111,0.14111951718,1.7297030167,0.093610867751,0.083695326562,0.14111951718,1.7297030167,0.093610867751,0.083695326562,2.0
2499,1,2499,0,0,0.12577368547,1.738997634,0.14113938978,1.728706576,0.093563088598,0.083737484961,0.14113938978,1.728706576,0.093563088598,0.083737484961,2.0
2500,1,2500,0,0,0.12582521286,1.7380081694,0.14115923636,1.7277101333,0.093515400521,0.083779663962,0.14115923636,1.7277101333,0.093515400521,0.083779663962,2.0
2501,1,2501,0,0,0.12587677982,1.7370187172,0.14117905692,1.7267136887,0.093467803414,0.083821863595,0.14117905692,1.7267136887,0.093467803414,0.083821863595,2.0
2502,1,2502,0,0,0.1259283864,1.7360292774,0.14119885145,1.7257172421,0.09342029717,0.083864083891,0.14119885145,1.7257172421,0.09342029717,0.083864083891,2.0
2503,1,2503,0,0,0.12598003265,1.73503985,0.14121861994,1.7247207937,0.093372881682,0.08390632488,0.14121861994,1.7247207937,0.093372881682,0.08390632488,2.0
2504,1,2504,0,0,0.12603171863,1.7340504351,0.14123836237,1.7237243433,0.093325556843,0.083948586595,0.14123836237,1.7237243433,0.093325556843,0.083948586595,2.0
2505,1,2505,0,0,0.12608344439,1.7330610327,0.14125807875,1.7227278911,0.093278322546,0.083990869066,0.14125807875,1.7227278911,0.093278322546,0.083990869066,2.0
