,branch,PT,TY,LAB,V_plc,L2-NORM,PERIOD,PAR(4),PAR(5),PAR(6),PAR(7),PAR(8),PAR(31),PAR(32),PAR(33),PAR(34),PAR(35),PAR(80)
730,-1,730,0,0,0.83717961334,1.096245977,64.516290563,1.0,0.45632174921,0.64325278433,0.18087836139,0.15930507816,1.0,0.06100724288,0.27290444427,0.017967224056,0.10369196844,4.0
731,-1,731,0,0,0.83750885585,1.0961685492,64.540075973,1.0,0.45596145424,0.64273198209,0.18075358003,0.15931939698,1.0,0.061041811754,0.27292911439,0.018025562888,0.10375508927,4.0
732,-1,732,0,0,0.83783628538,1.0960911219,64.563683329,1.0,0.45565672466,0.64220950259,0.18062900917,0.15933354095,1.0,0.061076549126,0.27293994227,0.018084270587,0.10381827106,4.0
733,-1,733,0,0,0.83816187505,1.0960137013,64.587119063,1.0,0.45528872733,0.64168504422,0.18050443913,0.15934768191,1.0,0.061113786859,0.27294662416,0.01814294834,0.10387444142,4.0
734,-1,734,0,0,0.83848560206,1.0959362938,64.610389603,1.0,0.45497384547,0.64116124005,0.18037933536,0.15936141058,1.0,0.061148885749,0.27298756818,0.018202407867,0.10393772435,4.0
735,-1,735,0,0,0.83880744674,1.0958589059,64.633501421,1.0,0.45463717464,0.64063339974,0.18025521924,0.15937496138,1.0,0.061184139707,0.27303150358,0.01826222096,0.1040010448,4.0
736,-1,736,0,0,0.83912739302,1.0957815448,64.656460957,1.0,0.45427641656,0.64010742933,0.18013014895,0.15938776264,1.0,0.06121767219,0.27302582721,0.018321832997,0.10406844929,4.0
737,-1,737,0,0,0.83944542893,1.0957042174,64.679274755,1.0,0.45393804771,0.63957734227,0.18000616229,0.15940068146,1.0,0.06125320492,0.27304489301,0.018382460319,0.10413183264,4.0
738,-1,738,0,0,0.83976154591,1.0956269311,64.701949281,1.0,0.45357813929,0.63904913229,0.179881207,0.15941342171,1.0,0.06128888091,0.27306679951,0.018443423291,0.10419523736,4.0
739,-1,739,0,0,0.84007573913,1.0955496935,64.724491016,1.0,0.45323445054,0.63851757367,0.17975729897,0.15942572334,1.0,0.061326119317,0.27310383117,0.018504800214,0.10425643907,4.0
740,-1,740,0,0,0.84038800737,1.0954725124,64.746906469,1.0,0.45286538094,0.63798677042,0.17963290019,0.1594380679,1.0,0.061362046117,0.27312380746,0.018566432409,0.10431984871,4.0
741,-1,741,0,0,0.84069835328,1.0953953956,64.76920212,1.0,0.45247528804,0.63745311881,0.17950898644,0.15945023289,1.0,0.061398105623,0.27314659995,0.018628381202,0.1043832551,4.0
742,-1,742,0,0,0.84100678268,1.0953183513,64.791384418,1.0,0.45216657766,0.63692070602,0.17938467168,0.15946520987,1.0,0.061436345295,0.27317384514,0.01869348778,0.10444549923,4.0
743,-1,743,0,0,0.8413133056,1.0952413877,64.813459836,1.0,0.45178228574,0.63638674591,0.17926103062,0.15947845797,1.0,0.061472685114,0.27320511677,0.018756208312,0.1045089002,4.0
744,-1,744,0,0,0.84161793553,1.0951645132,64.835434823,1.0,0.45143062351,0.63585192164,0.17913707284,0.15949151819,1.0,0.061509137081,0.27323923465,0.018819224281,0.1045722844,4.0
745,-1,745,0,0,0.84192068936,1.0950877362,64.857315806,1.0,0.45106172521,0.63531599186,0.17901372443,0.15950439547,1.0,0.061541677164,0.2732617283,0.018882534766,0.10464068649,4.0
746,-1,746,0,0,0.84222158772,1.0950110655,64.879109175,1.0,0.45072623633,0.63478157779,0.17888944021,0.15951707891,1.0,0.061578320782,0.27329715565,0.01894612004,0.10470398154,4.0
747,-1,747,0,0,0.84252065423,1.0949345097,64.900821293,1.0,0.45039269199,0.63424460151,0.17876690855,0.15952957559,1.0,0.061615064521,0.27333542257,0.019009978618,0.10476723682,4.0
748,-1,748,0,0,0.8428179157,1.0948580779,64.922458487,1.0,0.45000674725,0.63370749865,0.17864366621,0.15954120629,1.0,0.061656980309,0.27333382,0.019074259103,0.10482498495,4.0
749,-1,749,0,0,0.84311340285,1.0947817787,64.944027038,1.0,0.4496757731,0.63317231271,0.17852023194,0.15955301467,1.0,0.061693914687,0.27336589507,0.019137953683,0.10488819419,4.0
750,-1,750,0,0,0.843407149,1.0947056212,64.965533207,1.0,0.44932102305,0.6326334964,0.17839786802,0.15956464022,1.0,0.061730928034,0.27340076682,0.019201897271,0.10495135394,4.0
751,-1,751,0,0,0.84369919043,1.0946296144,64.986983169,1.0,0.44895758074,0.63209727425,0.17827505732,0.15957413645,1.0,0.061764516599,0.27345654854,0.019263699507,0.10501482735,4.0
752,-1,752,0,0,0.84398956665,1.0945537673,65.008383131,1.0,0.44860465691,0.63156107102,0.17815252524,0.15958572214,1.0,0.061801691309,0.27349505241,0.019328239429,0.10507783476,4.0
753,-1,753,0,0,0.84427831953,1.094478089,65.029739165,1.0,0.44822825465,0.63102281387,0.1780303826,0.15959857632,1.0,0.061838934422,0.27350299551,0.019393002847,0.10514077538,4.0
754,-1,754,0,0,0.84456549363,1.0944025887,65.051057303,1.0,0.44788685137,0.63048625432,0.17790817313,0.1596126034,1.0,0.061874727019,0.27351309165,0.019457017528,0.10520577924,4.0
755,-1,755,0,0,0.84485113604,1.0943272752,65.07234355,1.0,0.44750982854,0.62995008952,0.17778641961,0.15962485375,1.0,0.061912073448,0.27352644781,0.019522315659,0.10526855036,4.0
756,-1,756,0,0,0.84513529593,1.0942521578,65.093603808,1.0,0.44710973601,0.62941256427,0.17766473608,0.1596369195,1.0,0.06194946961,0.27354246592,0.019587811379,0.10533123992,4.0
757,-1,757,0,0,0.84541802462,1.0941772454,65.114843926,1.0,0.44680157548,0.62887741571,0.1775431375,0.1596488968,1.0,0.061989020972,0.27365393891,0.019654666935,0.10539337384,4.0
758,-1,758,0,0,0.84569937539,1.094102547,65.136069687,1.0,0.44641010514,0.62833977335,0.17742220189,0.15966019237,1.0,0.062026526243,0.27365711736,0.019720728692,0.10545589297,4.0
759,-1,759,0,0,0.84597940313,1.0940280716,65.157286795,1.0,0.44605775859,0.62780619332,0.17730078386,0.15967131026,1.0,0.062064066166,0.27366289185,0.019786962508,0.10551831917,4.0
760,-1,760,0,0,0.84625816431,1.0939538278,65.178500883,1.0,0.44569595504,0.62727073548,0.17718001354,0.15968153516,1.0,0.062102219648,0.27364924983,0.019854687816,0.10557884799,4.0
761,-1,761,0,0,0.84653571688,1.0938798245,65.199717515,1.0,0.44533597702,0.62673691478,0.17705986703,0.1596921693,1.0,0.062139727693,0.27368518453,0.019921307483,0.10564115963,4.0
762,-1,762,0,0,0.84681211957,1.0938060702,65.220942156,1.0,0.44501020425,0.62620232086,0.17693937483,0.15970263165,1.0,0.062177246609,0.27372383424,0.019988073224,0.10570337229,4.0
763,-1,763,0,0,0.84708743206,1.0937325737,65.242180194,1.0,0.44460278366,0.62567073372,0.17681915745,0.15971435315,1.0,0.062211912481,0.27370585481,0.020057290529,0.10576901978,4.0
764,-1,764,0,0,0.84736171502,1.0936593433,65.263436945,1.0,0.44427654405,0.62513711488,0.17669963162,0.15972627007,1.0,0.062249494263,0.27372799145,0.020123489343,0.10583110691,4.0
765,-1,765,0,0,0.84763502932,1.0935863873,65.284717631,1.0,0.44394270555,0.624607581,0.17657942689,0.15973800999,1.0,0.062287074743,0.2737527607,0.02018980225,0.10589308938,4.0
766,-1,766,0,0,0.84790743579,1.0935137139,65.306027385,1.0,0.44355556864,0.62407739799,0.17646002656,0.15975024489,1.0,0.062325907091,0.27377746536,0.020253772636,0.10595440092,4.0
767,-1,767,0,0,0.84817899634,1.0934413311,65.327371276,1.0,0.44322766493,0.62354761459,0.17634156653,0.15976140305,1.0,0.062363501183,0.27379992467,0.020320419912,0.10601593368,4.0
768,-1,768,0,0,0.84844977175,1.0933692469,65.348754269,1.0,0.44287304974,0.62301986785,0.17622194686,0.15977239108,1.0,0.06240107969,0.27382499355,0.020387155472,0.10607734412,4.0
769,-1,769,0,0,0.84871982262,1.0932974689,65.370181242,1.0,0.44251286895,0.62249327992,0.17610394915,0.15978253381,1.0,0.062437283526,0.27386657445,0.020452486748,0.10613618771,4.0
770,-1,770,0,0,0.84898920927,1.0932260047,65.391657011,1.0,0.44216545453,0.62196641327,0.17598531724,0.15979289424,1.0,0.062474732022,0.27390177913,0.020519550337,0.10619751887,4.0
771,-1,771,0,0,0.84925799093,1.0931548618,65.413186288,1.0,0.44179165543,0.62144337614,0.17586721255,0.15980309174,1.0,0.062512145558,0.27393961696,0.020586677683,0.10625872707,4.0
772,-1,772,0,0,0.84952622596,1.0930840474,65.434773709,1.0,0.4414578021,0.62091892562,0.1757495093,0.15980963077,1.0,0.06255399739,0.27392410196,0.020655458539,0.10632285236,4.0
773,-1,773,0,0,0.84979397153,1.0930135685,65.456423839,1.0,0.4411006345,0.62039845872,0.17563125196,0.15982156411,1.0,0.062591472803,0.27394389785,0.02072296947,0.10638359553,4.0
774,-1,774,0,0,0.85006128342,1.092943432,65.478141155,1.0,0.44071704722,0.61987781201,0.1755145472,0.15983332692,1.0,0.062628904943,0.27396624029,0.020790521749,0.10644420126,4.0
775,-1,775,0,0,0.85032821573,1.0928736447,65.499930041,1.0,0.44040450309,0.61935946765,0.17539667903,0.15984734362,1.0,0.062661390529,0.27402636096,0.020865711038,0.10650103424,4.0
776,-1,776,0,0,0.85059482117,1.092804213,65.521794877,1.0,0.44004196873,0.61884199043,0.17528053605,0.15985821825,1.0,0.062698554529,0.27403774752,0.020932257272,0.10656152442,4.0
777,-1,777,0,0,0.85086115021,1.0927351433,65.543739906,1.0,0.43965281922,0.6183261727,0.17516325515,0.1598689304,1.0,0.062735655115,0.27405162163,0.020998805701,0.10662187636,4.0
778,-1,778,0,0,0.85112725164,1.0926664418,65.565769318,1.0,0.4393541485,0.61781261695,0.17504756146,0.1598794742,1.0,0.062772565627,0.27406283082,0.021067517108,0.10668241555,4.0
779,-1,779,0,0,0.85139317136,1.0925981143,65.587887292,1.0,0.43897897641,0.61730006375,0.17493082125,0.15989002787,1.0,0.062809545139,0.27408444235,0.021133966496,0.10674250982,4.0
780,-1,780,0,0,0.85165895347,1.0925301668,65.610097888,1.0,0.43861323563,0.61679054721,0.17481555413,0.15990042201,1.0,0.062846449074,0.27410854589,0.021200400856,0.10680246026,4.0
781,-1,781,0,0,0.85192463919,1.0924626048,65.632405133,1.0,0.43829647869,0.61628164916,0.17470009227,0.15991003464,1.0,0.062883308392,0.2741318818,0.02126366235,0.10686237897,4.0
