,branch,PT,TY,LAB,V_plc,L2-NORM,Kplc,PAR(3),PAR(4),PAR(5),PAR(6),PAR(7),PAR(31),PAR(32),PAR(33),PAR(34),PAR(80)
297,1,297,0,0,0.10544816416,1.2560436855,0.1099999994,0.0,0.14106265226,1.2312665394,0.20163033518,0.032786961202,0.14106265226,1.2312665394,0.20163033518,0.032786961202,2.0
298,1,298,0,0,0.10597463723,1.2462201925,0.1099999994,0.0,0.14114061129,1.2212886198,0.20127481207,0.032964423787,0.14114061129,1.2212886198,0.20127481207,0.032964423787,2.0
299,1,299,0,0,0.10650835721,1.2364007774,0.1099999994,0.0,0.14121657392,1.2113107637,0.20092903306,0.033143913064,0.14121657392,1.2113107637,0.20092903306,0.033143913064,2.0
300,1,300,0,0,0.10704949327,1.2265855357,0.1099999994,0.0,0.14129056793,1.2013330029,0.20059282126,0.033325484767,0.14129056793,1.2013330029,0.20059282126,0.033325484767,2.0
301,1,301,0,0,0.10759822064,1.2167745662,0.1099999994,0.0,0.14136262134,1.1913553697,0.20026600109,0.033509196565,0.14136262134,1.1913553697,0.20026600109,0.033509196565,2.0
302,1,302,0,0,0.10815472083,1.2069679709,0.1099999994,0.0,0.14143276238,1.1813778964,0.19994839829,0.033695108144,0.14143276238,1.1813778964,0.19994839829,0.033695108144,2.0
303,1,303,0,0,0.10871918194,1.1971658547,0.1099999994,0.0,0.14150101946,1.1714006158,0.19963983996,0.033883281288,0.14150101946,1.1714006158,0.19963983996,0.033883281288,2.0
304,1,304,0,0,0.10929179893,1.1873683266,0.1099999994,0.0,0.14156742116,1.1614235612,0.19934015459,0.034073779963,0.14156742116,1.1614235612,0.19934015459,0.034073779963,2.0
305,1,305,0,0,0.10987277387,1.1775754987,0.1099999994,0.0,0.1416319962,1.1514467661,0.19904917206,0.034266670413,0.1416319962,1.1514467661,0.19904917206,0.034266670413,2.0
306,1,306,0,0,0.11046231633,1.1677874873,0.1099999994,0.0,0.14169477344,1.1414702647,0.19876672367,0.034462021253,0.14169477344,1.1414702647,0.19876672367,0.034462021253,2.0
307,1,307,0,0,0.11106064364,1.1580044126,0.1099999994,0.0,0.14175578184,1.1314940919,0.19849264219,0.034659903573,0.14175578184,1.1314940919,0.19849264219,0.034659903573,2.0
308,1,308,0,0,0.11166798125,1.1482263992,0.1099999994,0.0,0.14181505047,1.1215182831,0.19822676184,0.034860391044,0.14181505047,1.1215182831,0.19822676184,0.034860391044,2.0
309,1,309,0,0,0.11228456313,1.1384535762,0.1099999994,0.0,0.14187260846,1.1115428747,0.19796891832,0.035063560034,0.14187260846,1.1115428747,0.19796891832,0.035063560034,2.0
310,1,310,0,0,0.11291063213,1.1286860774,0.1099999994,0.0,0.141928485,1.1015679038,0.19771894885,0.035269489725,0.141928485,1.1015679038,0.19771894885,0.035269489725,2.0
311,1,311,0,0,0.11354644041,1.1189240415,0.1099999994,0.0,0.14198270931,1.0915934087,0.19747669216,0.035478262248,0.14198270931,1.0915934087,0.19747669216,0.035478262248,2.0
312,1,312,0,0,0.11419224983,1.1091676127,0.1099999994,0.0,0.14203531067,1.0816194285,0.19724198852,0.035689962809,0.14203531067,1.0816194285,0.19724198852,0.035689962809,2.0
313,1,313,0,0,0.11484833247,1.0994169406,0.1099999994,0.0,0.14208631832,1.0716460038,0.19701467974,0.035904679841,0.14208631832,1.0716460038,0.19701467974,0.035904679841,2.0
314,1,314,0,0,0.11551497107,1.0896721807,0.1099999994,0.0,0.14213576154,1.0616731762,0.19679460921,0.036122505148,0.14213576154,1.0616731762,0.19679460921,0.036122505148,2.0
315,1,315,0,0,0.11619245957,1.0799334946,0.1099999994,0.0,0.14218366954,1.0517009891,0.19658162188,0.036343534074,0.14218366954,1.0517009891,0.19658162188,0.036343534074,2.0
316,1,316,0,0,0.11688110367,1.0702010505,0.1099999994,0.0,0.14223007152,1.0417294871,0.19637556429,0.036567865668,0.14223007152,1.0417294871,0.19637556429,0.036567865668,2.0
317,1,317,0,0,0.11758122136,1.0604750235,0.1099999994,0.0,0.14227499663,1.0317587168,0.19617628458,0.036795602869,0.14227499663,1.0317587168,0.19617628458,0.036795602869,2.0
318,1,318,0,0,0.1182931436,1.0507555957,0.1099999994,0.0,0.14231847393,1.0217887266,0.19598363251,0.037026852696,0.14231847393,1.0217887266,0.19598363251,0.037026852696,2.0
319,1,319,0,0,0.11901721492,1.041042957,0.1099999994,0.0,0.14236053242,1.0118195668,0.19579745945,0.037261726458,0.14236053242,1.0118195668,0.19579745945,0.037261726458,2.0
320,1,320,0,0,0.11975379417,1.0313373056,0.1099999994,0.0,0.142401201,1.0018512903,0.19561761839,0.037500339967,0.142401201,1.0018512903,0.19561761839,0.037500339967,2.0
321,1,321,0,0,0.12050325522,1.0216388479,0.1099999994,0.0,0.14244050845,0.99188395192,0.19544396395,0.037742813771,0.14244050845,0.99188395192,0.19544396395,0.037742813771,2.0
322,1,322,0,0,0.12126598777,1.0119477995,0.1099999994,0.0,0.14247848345,0.98191760951,0.19527635243,0.037989273406,0.14247848345,0.98191760951,0.19527635243,0.037989273406,2.0
323,1,323,0,0,0.12204239817,1.0022643854,0.1099999994,0.0,0.14251515453,0.9719523236,0.19511464173,0.038239849653,0.14251515453,0.9719523236,0.19511464173,0.038239849653,2.0
324,1,324,0,0,0.12283291035,0.99258884078,0.1099999994,0.0,0.1425505501,0.96198815784,0.19495869144,0.038494678819,0.1425505501,0.96198815784,0.19495869144,0.038494678819,2.0
325,1,325,0,0,0.12363796674,0.9829214116,0.1099999994,0.0,0.14258469837,0.95202517926,0.19480836281,0.038753903042,0.14258469837,0.95202517926,0.19480836281,0.038753903042,2.0
326,1,326,0,0,0.12445802931,0.97326235502,0.1099999994,0.0,0.14261762744,0.94206345853,0.19466351873,0.039017670605,0.14261762744,0.94206345853,0.19466351873,0.039017670605,2.0
327,1,327,0,0,0.12529358063,0.96361194023,0.1099999994,0.0,0.14264936518,0.93210307028,0.19452402379,0.039286136275,0.14264936518,0.93210307028,0.19452402379,0.039286136275,2.0
328,1,328,0,0,0.12614512507,0.95397044915,0.1099999994,0.0,0.14267993932,0.92214409345,0.19438974425,0.039559461676,0.14267993932,0.92214409345,0.19438974425,0.039559461676,2.0
329,1,329,0,0,0.12701319002,0.9443381772,0.1099999994,0.0,0.14270937734,0.91218661164,0.19426054805,0.039837815667,0.14270937734,0.91218661164,0.19426054805,0.039837815667,2.0
330,1,330,0,0,0.12789832719,0.93471543415,0.1099999994,0.0,0.14273770656,0.90223071351,0.1941363048,0.040121374768,0.14273770656,0.90223071351,0.1941363048,0.040121374768,2.0
331,1,331,0,0,0.12880111408,0.92510254499,0.1099999994,0.0,0.14276495406,0.89227649325,0.19401688581,0.0404103236,0.14276495406,0.89227649325,0.19401688581,0.0404103236,2.0
332,1,332,0,0,0.12972215549,0.91549985092,0.1099999994,0.0,0.1427911467,0.882324051,0.19390216408,0.040704855365,0.1427911467,0.882324051,0.19390216408,0.040704855365,2.0
333,1,333,0,0,0.1306620851,0.90590771039,0.1099999994,0.0,0.14281631109,0.87237349344,0.19379201431,0.041005172355,0.14281631109,0.87237349344,0.19379201431,0.041005172355,2.0
334,1,334,0,0,0.13162156728,0.89632650018,0.1099999994,0.0,0.14284047362,0.8624249343,0.19368631287,0.041311486506,0.14284047362,0.8624249343,0.19368631287,0.041311486506,2.0
335,1,335,0,0,0.13260129893,0.88675661664,0.1099999994,0.0,0.14286366043,0.85247849503,0.19358493786,0.041624019981,0.14286366043,0.85247849503,0.19358493786,0.041624019981,2.0
336,1,336,0,0,0.13360201151,0.877198477,0.1099999994,0.0,0.14288589737,0.84253430546,0.19348776905,0.041943005804,0.14288589737,0.84253430546,0.19348776905,0.041943005804,2.0
337,1,337,0,0,0.13462447317,0.86765252073,0.1099999994,0.0,0.14290721006,0.83259250459,0.19339468792,0.042268688544,0.14290721006,0.83259250459,0.19339468792,0.042268688544,2.0
338,1,338,0,0,0.13566949114,0.85811921111,0.1099999994,0.0,0.14292762384,0.82265324139,0.19330557766,0.042601325038,0.14292762384,0.82265324139,0.19330557766,0.042601325038,2.0
339,1,339,0,0,0.13673791415,0.84859903681,0.1099999994,0.0,0.14294716376,0.81271667572,0.19322032314,0.042941185184,0.14294716376,0.81271667572,0.19322032314,0.042941185184,2.0
340,1,340,0,0,0.13783063518,0.83909251377,0.1099999994,0.0,0.14296585458,0.80278297938,0.19313881096,0.043288552781,0.14296585458,0.80278297938,0.19313881096,0.043288552781,2.0
341,1,341,0,0,0.13894859436,0.82960018704,0.1099999994,0.0,0.14298372078,0.7928523372,0.19306092941,0.043643726449,0.14298372078,0.7928523372,0.19306092941,0.043643726449,2.0
342,1,342,0,0,0.14009278206,0.82012263293,0.1099999994,0.0,0.14300078655,0.78292494826,0.19298656848,0.044007020602,0.14300078655,0.78292494826,0.19298656848,0.044007020602,2.0
343,1,343,0,0,0.14126424229,0.8106604613,0.1099999994,0.0,0.14301707576,0.77300102732,0.19291561987,0.044378766517,0.14301707576,0.77300102732,0.19291561987,0.044378766517,2.0
344,1,344,0,0,0.14246407632,0.80121431801,0.1099999994,0.0,0.14303261197,0.76308080629,0.19284797699,0.04475931347,0.14303261197,0.76308080629,0.19284797699,0.04475931347,2.0
345,1,345,0,0,0.14369344666,0.79178488769,0.1099999994,0.0,0.14304741845,0.75316453594,0.19278353493,0.04514902998,0.14304741845,0.75316453594,0.19278353493,0.04514902998,2.0
346,1,346,0,0,0.14495358123,0.78237289665,0.1099999994,0.0,0.14306151812,0.7432524878,0.19272219052,0.045548305135,0.14306151812,0.7432524878,0.19272219052,0.045548305135,2.0
347,1,347,0,0,0.146245778,0.77297911614,0.1099999994,0.0,0.14307493361,0.73334495624,0.19266384226,0.045957550044,0.14307493361,0.73334495624,0.19266384226,0.045957550044,2.0
348,1,348,0,0,0.14757140994,0.7636043659,0.1099999994,0.0,0.14308768719,0.72344226081,0.19260839038,0.04637719939,0.14308768719,0.72344226081,0.19260839038,0.04637719939,2.0
349,1,349,0,0,0.14893193039,0.75424951799,0.1099999994,0.0,0.14309980082,0.71354474885,0.19255573679,0.046807713121,0.14309980082,0.71354474885,0.19255573679,0.046807713121,2.0
350,1,350,0,0,0.15032887887,0.74491550111,0.1099999994,0.0,0.14311129613,0.70365279845,0.19250578513,0.047249578277,0.14311129613,0.70365279845,0.19250578513,0.047249578277,2.0
351,1,351,0,0,0.15176388737,0.73560330521,0.1099999994,0.0,0.14312219437,0.69376682166,0.19245844071,0.04770331097,0.14312219437,0.69376682166,0.19245844071,0.04770331097,2.0
352,1,352,0,0,0.15323868714,0.72631398666,0.1099999994,0.0,0.14313251651,0.68388726824,0.19241361057,0.048169458518,0.14313251651,0.68388726824,0.19241361057,0.048169458518,2.0
353,1,353,0,0,0.1547551161,0.71704867385,0.1099999994,0.0,0.14314228312,0.67401462973,0.19237120343,0.048648601773,0.14314228312,0.67401462973,0.19237120343,0.048648601773,2.0
354,1,354,0,0,0.15631512677,0.70780857348,0.1099999994,0.0,0.14315151444,0.66414944411,0.19233112972,0.049141357622,0.14315151444,0.66414944411,0.19233112972,0.049141357622,2.0
355,1,355,0,0,0.15792079495,0.69859497737,0.1099999994,0.0,0.14316023038,0.65429230105,0.19229330156,0.049648381707,0.14316023038,0.65429230105,0.19229330156,0.049648381707,2.0
356,1,356,0,0,0.15957432905,0.68940927007,0.1099999994,0.0,0.14316845045,0.64444384777,0.19225763279,0.050170371363,0.14316845045,0.64444384777,0.19225763279,0.050170371363,2.0
357,1,357,0,0,0.16127808016,0.68025293724,0.1099999994,0.0,0.14317619385,0.63460479573,0.19222403891,0.050708068797,0.14317619385,0.63460479573,0.19222403891,0.050708068797,2.0
358,1,358,0,0,0.16303455303,0.6711275749,0.1099999994,0.0,0.14318347939,0.62477592812,0.19219243715,0.051262264514,0.14318347939,0.62477592812,0.19219243715,0.051262264514,2.0
359,1,359,0,0,0.16484641775,0.66203489973,0.1099999994,0.0,0.14319032553,0.61495810841,0.19216274641,0.051833801022,0.14319032553,0.61495810841,0.19216274641,0.051833801022,2.0
360,1,360,0,0,0.16671652248,0.65297676045,0.1099999994,0.0,0.14319675036,0.60515228996,0.1921348873,0.052423576818,0.14319675036,0.60515228996,0.1921348873,0.052423576818,2.0
361,1,361,0,0,0.16864790707,0.64395515043,0.1099999994,0.0,0.14320277161,0.59535952698,0.19210878211,0.053032550669,0.14320277161,0.59535952698,0.19210878211,0.053032550669,2.0
362,1,362,0,0,0.17064381762,0.63497222172,0.1099999994,0.0,0.14320840664,0.58558098692,0.19208435482,0.053661746203,0.14320840664,0.58558098692,0.19208435482,0.053661746203,2.0
363,1,363,0,0,0.17270772207,0.62603030059,0.1099999994,0.0,0.14321367244,0.57581796455,0.19206153112,0.054312256808,0.14321367244,0.57581796455,0.19206153112,0.054312256808,2.0
364,1,364,0,0,0.17484332677,0.61713190477,0.1099999994,0.0,0.14321858563,0.56607189796,0.19204023837,0.054985250845,0.14321858563,0.56607189796,0.19204023837,0.054985250845,2.0
365,1,365,0,0,0.177054594,0.60827976262,0.1099999994,0.0,0.14322316245,0.55634438668,0.19202040561,0.055681977149,0.14322316245,0.55634438668,0.19202040561,0.055681977149,2.0
366,1,366,0,0,0.17934576028,0.59947683428,0.1099999994,0.0,0.14322741879,0.54663721239,0.19200196359,0.056403770808,0.14322741879,0.54663721239,0.19200196359,0.056403770808,2.0
367,1,367,0,0,0.18172135555,0.59072633523,0.1099999994,0.0,0.14323137015,0.5369523622,0.19198484471,0.057152059169,0.14323137015,0.5369523622,0.19198484471,0.057152059169,2.0
368,1,368,0,0,0.18418622266,0.58203176213,0.1099999994,0.0,0.14323503165,0.52729205527,0.19196898308,0.057928368002,0.14323503165,0.52729205527,0.19196898308,0.057928368002,2.0
369,1,369,0,0,0.18674553726,0.57339692146,0.1099999994,0.0,0.14323841804,0.51765877279,0.19195431447,0.058734327724,0.14323841804,0.51765877279,0.19195431447,0.058734327724,2.0
370,1,370,0,0,0.18940482727,0.56482596086,0.1099999994,0.0,0.14324154369,0.50805529186,0.19194077636,0.059571679544,0.14324154369,0.50805529186,0.19194077636,0.059571679544,2.0
371,1,371,0,0,0.19216999161,0.55632340332,0.1099999994,0.0,0.14324442259,0.49848472368,0.19192830787,0.060442281346,0.14324442259,0.49848472368,0.19192830787,0.060442281346,2.0
372,1,372,0,0,0.19504731715,0.54789418435,0.1099999994,0.0,0.14324706837,0.48895055623,0.19191684981,0.061348113024,0.14324706837,0.48895055623,0.19191684981,0.061348113024,2.0
373,1,373,0,0,0.19804349299,0.53954369189,0.1099999994,0.0,0.14324949426,0.47945670195,0.19190634467,0.062291280967,0.14324949426,0.47945670195,0.19190634467,0.062291280967,2.0
374,1,374,0,0,0.20116562045,0.53127780868,0.1099999994,0.0,0.14325171313,0.47000755038,0.19189673659,0.063274021214,0.14325171313,0.47000755038,0.19189673659,0.063274021214,2.0
375,1,375,0,0,0.20442121723,0.52310295663,0.1099999994,0.0,0.14325373744,0.46060802583,0.19188797141,0.064298700746,0.14325373744,0.46060802583,0.19188797141,0.064298700746,2.0
376,1,376,0,0,0.20781821326,0.51502614211,0.1099999994,0.0,0.14325557929,0.45126364973,0.19187999661,0.065367816195,0.14325557929,0.45126364973,0.19187999661,0.065367816195,2.0
377,1,377,0,0,0.21136493568,0.50705500095,0.1099999994,0.0,0.14325725042,0.44198060685,0.19187276135,0.066483989111,0.14325725042,0.44198060685,0.19187276135,0.066483989111,2.0
378,1,378,0,0,0.21507007953,0.49919784109,0.1099999994,0.0,0.14325876215,0.43276581421,0.19186621646,0.067649956745,0.14325876215,0.43276581421,0.19186621646,0.067649956745,2.0
379,1,379,0,0,0.21894266063,0.49146367968,0.1099999994,0.0,0.14326012544,0.42362698979,0.19186031442,0.068868557219,0.14326012544,0.42362698979,0.19186031442,0.068868557219,2.0
380,1,380,0,0,0.22299194591,0.48386227176,0.1099999994,0.0,0.14326135087,0.41457271898,0.19185500938,0.07014270762,0.14326135087,0.41457271898,0.19185500938,0.07014270762,2.0
381,1,381,0,0,0.22722735712,0.47640412489,0.1099999994,0.0,0.14326244863,0.40561251312,0.19185025719,0.071475373707,0.14326244863,0.40561251312,0.19185025719,0.071475373707,2.0
382,1,382,0,0,0.23165834336,0.46910049399,0.1099999994,0.0,0.14326342852,0.39675685443,0.19184601534,0.072869529808,0.14326342852,0.39675685443,0.19184601534,0.072869529808,2.0
383,1,383,0,0,0.23629421857,0.46196334938,0.1099999994,0.0,0.14326429997,0.38801721962,0.19184224302,0.074328107703,0.14326429997,0.38801721962,0.19184224302,0.074328107703,2.0
384,1,384,0,0,0.24114396168,0.4550053098,0.1099999994,0.0,0.143265072,0.37940607249,0.19183890112,0.075853933755,0.143265072,0.37940607249,0.19183890112,0.075853933755,2.0
385,1,385,0,0,0.24621597941,0.44823953225,0.1099999994,0.0,0.14326575325,0.37093681498,0.19183595222,0.077449654297,0.14326575325,0.37093681498,0.19183595222,0.077449654297,2.0
386,1,386,0,0,0.25151783533,0.44167955078,0.1099999994,0.0,0.14326635196,0.36262368526,0.19183336066,0.079117650393,0.14326635196,0.36262368526,0.19183336066,0.079117650393,2.0
387,1,387,0,0,0.25705595345,0.43533905859,0.1099999994,0.0,0.14326687596,0.35448159258,0.19183109254,0.080859944605,0.14326687596,0.35448159258,0.19183109254,0.080859944605,2.0
388,1,388,0,0,0.26283531025,0.42923163134,0.1099999994,0.0,0.14326733266,0.34652588099,0.19182911573,0.082678104105,0.14326733266,0.34652588099,0.19182911573,0.082678104105,2.0
389,1,389,0,0,0.26885913487,0.42337039553,0.1099999994,0.0,0.14326772906,0.33877201945,0.19182739996,0.08457314636,0.14326772906,0.33877201945,0.19182739996,0.08457314636,2.0
390,1,390,0,0,0.27512864185,0.41776765264,0.1099999994,0.0,0.14326807172,0.33123522317,0.1918259168,0.086545455061,0.14326807172,0.33123522317,0.1918259168,0.086545455061,2.0
391,1,391,0,0,0.28164282379,0.41243447846,0.1099999994,0.0,0.14326836676,0.3239300205,0.19182463977,0.08859471489,0.14326836676,0.3239300205,0.19182463977,0.08859471489,2.0
392,1,392,0,0,0.28839832994,0.4073803244,0.1099999994,0.0,0.14326861985,0.31686978983,0.19182354431,0.09071987332,0.14326861985,0.31686978983,0.19182354431,0.09071987332,2.0
393,1,393,0,0,0.29538945146,0.40261265272,0.1099999994,0.0,0.14326883621,0.31006629935,0.19182260784,0.092919135973,0.14326883621,0.31006629935,0.19182260784,0.092919135973,2.0
394,1,394,0,0,0.3026082242,0.39813663907,0.1099999994,0.0,0.1432690206,0.30352928773,0.19182180975,0.095189998947,0.1432690206,0.30352928773,0.19182180975,0.095189998947,2.0
395,1,395,0,0,0.31004464686,0.39395497147,0.1099999994,0.0,0.14326917732,0.29726612347,0.19182113141,0.09752931743,0.14326917732,0.29726612347,0.19182113141,0.09752931743,2.0
396,1,396,0,0,0.31768699878,0.39006776556,0.1099999994,0.0,0.14326931024,0.29128157366,0.19182055612,0.099933405665,0.14326931024,0.29128157366,0.19182055612,0.099933405665,2.0
397,1,397,0,0,0.32552223011,0.38647260329,0.1099999994,0.0,0.14326942277,0.28557770151,0.19182006905,0.10239815967,0.14326942277,0.28557770151,0.19182006905,0.10239815967,2.0
398,1,398,0,0,0.33353638994,0.38316468825,0.1099999994,0.0,0.14326951794,0.28015389672,0.19181965714,0.10491919194,0.14326951794,0.28015389672,0.19181965714,0.10491919194,2.0
399,1,399,0,0,0.34171505683,0.38013709835,0.1099999994,0.0,0.14326959838,0.27500702806,0.191819309,0.10749196684,0.14326959838,0.27500702806,0.191819309,0.10749196684,2.0
400,1,400,0,0,0.35004374,0.37738110862,0.1099999994,0.0,0.14326966635,0.27013169563,0.19181901479,0.11011192683,0.14326966635,0.27013169563,0.19181901479,0.11011192683,2.0
401,1,401,0,0,0.35850822727,0.37488655305,0.1099999994,0.0,0.14326972383,0.26552055297,0.19181876604,0.11277460192,0.14326972383,0.26552055297,0.19181876604,0.11277460192,2.0
402,1,402,0,0,0.3670948657,0.37264219593,0.1099999994,0.0,0.14326977246,0.26116466725,0.19181855553,0.11547569797,0.14326977246,0.26116466725,0.19181855553,0.11547569797,2.0
403,1,403,0,0,0.37579077002,0.37063608796,0.1099999994,0.0,0.14326981368,0.25705388832,0.19181837715,0.11821116221,0.14326981368,0.25705388832,0.19181837715,0.11821116221,2.0
404,1,404,0,0,0.38458396143,0.36885588884,0.1099999994,0.0,0.14326984866,0.2531772028,0.19181822574,0.12097722698,0.14326984866,0.2531772028,0.19181822574,0.12097722698,2.0
405,1,405,0,0,0.39346344492,0.36728914535,0.1099999994,0.0,0.14326987841,0.2495230562,0.19181809696,0.12377043401,0.14326987841,0.2495230562,0.19181809696,0.12377043401,2.0
406,1,406,0,0,0.40241923583,0.36592352012,0.1099999994,0.0,0.14326990378,0.24607963293,0.19181798717,0.12658764278,0.14326990378,0.24607963293,0.19181798717,0.12658764278,2.0
407,1,407,0,0,0.41144234712,0.36474697111,0.1099999994,0.0,0.14326992546,0.24283508979,0.19181789334,0.12942602657,0.14326992546,0.24283508979,0.19181789334,0.12942602657,2.0
408,1,408,0,0,0.42052474848,0.36374788549,0.1099999994,0.0,0.14326994404,0.2397777432,0.19181781293,0.13228305954,0.14326994404,0.2397777432,0.19181781293,0.13228305954,2.0
409,1,409,0,0,0.42965930676,0.36291517331,0.1099999994,0.0,0.14326996,0.23689621306,0.19181774382,0.13515649807,0.14326996,0.23689621306,0.19181774382,0.13515649807,2.0
410,1,410,0,0,0.4388397157,0.36223832741,0.1099999994,0.0,0.14326997377,0.23417952842,0.19181768425,0.1380443586,0.14326997377,0.23417952842,0.19181768425,0.1380443586,2.0
411,1,411,0,0,0.44806042029,0.36170745601,0.1099999994,0.0,0.14326998566,0.23161720058,0.19181763276,0.14094489384,0.14326998566,0.23161720058,0.19181763276,0.14094489384,2.0
412,1,412,3,3,0.45483962823,0.36140574777,0.1099999994,0.0,0.14326999336,0.22983186473,0.19181759943,0.1430774127,0.14326999336,0.22983186473,0.19181759943,0.1430774127,2.0
413,1,-413,0,0,0.46411895413,0.36110623746,0.1099999994,0.0,0.14327000268,0.22751373604,0.19181755913,0.14599638691,0.14327000268,0.22751373604,0.19181755913,0.14599638691,4.0
414,1,-414,0,0,0.47342662801,0.36092884466,0.1099999994,0.0,0.14327001079,0.22532405971,0.19181752399,0.14892427781,0.14327001079,0.22532405971,0.19181752399,0.14892427781,4.0
415,1,-415,0,0,0.48275925644,0.36086595902,0.1099999994,0.0,0.14327001789,0.22325439873,0.19181749327,0.15186001802,0.14327001789,0.22325439873,0.19181749327,0.15186001802,4.0
416,1,-416,0,0,0.49211387295,0.36091052923,0.1099999994,0.0,0.14327002412,0.22129686371,0.19181746633,0.15480267447,0.14327002412,0.22129686371,0.19181746633,0.15480267447,4.0
417,1,-417,0,0,0.50148788476,0.36105603085,0.1099999994,0.0,0.14327002959,0.21944409439,0.19181744263,0.15775143162,0.14327002959,0.21944409439,0.19181744263,0.15775143162,4.0
418,1,-418,0,0,0.51087902535,0.36129643233,0.1099999994,0.0,0.14327003442,0.2176892364,0.19181742172,0.16070557654,0.14327003442,0.2176892364,0.19181742172,0.16070557654,4.0
419,1,-419,0,0,0.52028531255,0.36162616067,0.1099999994,0.0,0.1432700387,0.21602591515,0.19181740322,0.16366448576,0.1432700387,0.21602591515,0.19181740322,0.16366448576,4.0
420,1,-420,0,0,0.52970501176,0.36204006753,0.1099999994,0.0,0.14327004249,0.21444820799,0.19181738681,0.16662761367,0.14327004249,0.21444820799,0.19181738681,0.16662761367,4.0
421,1,-421,0,0,0.53913660378,0.36253339653,0.1099999994,0.0,0.14327004586,0.21295061591,0.1918173722,0.16959448241,0.14327004586,0.21295061591,0.1918173722,0.16959448241,4.0
422,1,-422,0,0,0.54857875673,0.36310175202,0.1099999994,0.0,0.14327004887,0.21152803538,0.19181735918,0.17256467304,0.14327004887,0.21152803538,0.19181735918,0.17256467304,4.0
423,1,-423,0,0,0.55803030169,0.3637410698,0.1099999994,0.0,0.14327005157,0.21017573089,0.19181734753,0.1755378179,0.14327005157,0.21017573089,0.19181734753,0.1755378179,4.0
424,1,-424,0,0,0.56749021156,0.36444758964,0.1099999994,0.0,0.14327005398,0.20888930853,0.19181733708,0.1785135939,0.14327005398,0.20888930853,0.19181733708,0.1785135939,4.0
425,1,-425,0,0,0.57695758266,0.36521782992,0.1099999994,0.0,0.14327005615,0.20766469085,0.19181732769,0.1814917168,0.14327005615,0.20766469085,0.19181732769,0.1814917168,4.0
426,1,-426,0,0,0.58643161889,0.36604856408,0.1099999994,0.0,0.1432700581,0.20649809324,0.19181731923,0.1844719362,0.1432700581,0.20649809324,0.19181731923,0.1844719362,4.0
427,1,-427,0,0,0.59591161793,0.36693679911,0.1099999994,0.0,0.14327005987,0.20538600161,0.19181731159,0.18745403117,0.14327005987,0.20538600161,0.19181731159,0.18745403117,4.0
428,1,-428,0,0,0.60539695935,0.36787975576,0.1099999994,0.0,0.14327006147,0.20432515175,0.19181730468,0.19043780657,0.14327006147,0.20432515175,0.19181730468,0.19043780657,4.0
429,1,-429,0,0,0.61488709429,0.36887485043,0.1099999994,0.0,0.14327006291,0.20331251003,0.1918172984,0.19342308975,0.14327006291,0.20331251003,0.1918172984,0.19342308975,4.0
430,1,-430,0,0,0.62438153647,0.36991967871,0.1099999994,0.0,0.14327006423,0.20234525559,0.1918172927,0.19640972776,0.14327006423,0.20234525559,0.1918172927,0.19640972776,4.0
431,1,-431,0,0,0.63387985447,0.37101200035,0.1099999994,0.0,0.14327006543,0.20142076385,0.19181728751,0.19939758489,0.14327006543,0.20142076385,0.19181728751,0.19939758489,4.0
432,1,-432,0,0,0.64338166497,0.37214972552,0.1099999994,0.0,0.14327006653,0.20053659135,0.19181728276,0.20238654057,0.14327006653,0.20053659135,0.19181728276,0.20238654057,4.0
433,1,-433,0,0,0.65288662693,0.37333090241,0.1099999994,0.0,0.14327006753,0.19969046174,0.19181727843,0.20537648753,0.14327006753,0.19969046174,0.19181727843,0.20537648753,4.0
434,1,-434,0,0,0.66239443646,0.37455370587,0.1099999994,0.0,0.14327006845,0.19888025292,0.19181727445,0.20836733019,0.14327006845,0.19888025292,0.19181727445,0.20836733019,4.0
435,1,-435,0,0,0.67190482238,0.37581642712,0.1099999994,0.0,0.14327006929,0.19810398523,0.1918172708,0.21135898324,0.14327006929,0.19810398523,0.1918172708,0.21135898324,4.0
436,1,-436,0,0,0.68141754243,0.37711746436,0.1099999994,0.0,0.14327007007,0.19735981058,0.19181726745,0.21435137047,0.14327007007,0.19735981058,0.19181726745,0.21435137047,4.0
437,1,-437,0,0,0.69093237981,0.37845531425,0.1099999994,0.0,0.14327007078,0.19664600246,0.19181726436,0.21734442371,0.14327007078,0.19664600246,0.19181726436,0.21734442371,4.0
438,1,-438,0,0,0.70044914027,0.37982856418,0.1099999994,0.0,0.14327007144,0.19596094682,0.19181726151,0.22033808184,0.14327007144,0.19596094682,0.19181726151,0.22033808184,4.0
439,1,-439,0,0,0.70996764956,0.38123588516,0.1099999994,0.0,0.14327007205,0.19530313362,0.19181725887,0.22333229006,0.14327007205,0.19530313362,0.19181725887,0.22333229006,4.0
440,1,-440,0,0,0.7194877511,0.3826760254,0.1099999994,0.0,0.14327007261,0.19467114917,0.19181725643,0.22632699911,0.14327007261,0.19467114917,0.19181725643,0.22632699911,4.0
441,1,-441,0,0,0.72900930406,0.38414780449,0.1099999994,0.0,0.14327007314,0.19406366897,0.19181725417,0.2293221647,0.14327007314,0.19406366897,0.19181725417,0.2293221647,4.0
442,1,-442,0,0,0.73853218161,0.38565010798,0.1099999994,0.0,0.14327007362,0.19347945125,0.19181725207,0.23231774693,0.14327007362,0.19347945125,0.19181725207,0.23231774693,4.0
